id_usuario,id_pregunta,habilidad,resultado_correcto
usuario_147,304,SistemasDigitales,1
usuario_147,205,RedesNeuronales,0
usuario_147,107,Programacion,1
usuario_147,102,Programacion,1
usuario_147,107,Programacion,1
usuario_147,202,RedesNeuronales,1
usuario_147,310,SistemasDigitales,1
usuario_147,303,SistemasDigitales,0
usuario_147,210,RedesNeuronales,1
usuario_147,303,SistemasDigitales,0
usuario_147,208,RedesNeuronales,0
usuario_147,204,RedesNeuronales,0
usuario_147,304,SistemasDigitales,1
usuario_147,202,RedesNeuronales,0
usuario_147,202,RedesNeuronales,0
usuario_147,301,SistemasDigitales,1
usuario_147,104,Programacion,1
usuario_147,307,SistemasDigitales,0
usuario_147,307,SistemasDigitales,1
usuario_147,109,Programacion,1
usuario_147,101,Programacion,0
usuario_147,209,RedesNeuronales,0
usuario_147,105,Programacion,1
usuario_147,204,RedesNeuronales,1
usuario_147,208,RedesNeuronales,0
usuario_147,209,RedesNeuronales,1
usuario_148,306,SistemasDigitales,0
usuario_148,208,RedesNeuronales,1
usuario_148,303,SistemasDigitales,1
usuario_148,209,RedesNeuronales,1
usuario_148,305,SistemasDigitales,0
usuario_148,308,SistemasDigitales,0
usuario_148,309,SistemasDigitales,0
usuario_148,304,SistemasDigitales,0
usuario_148,307,SistemasDigitales,0
usuario_148,305,SistemasDigitales,1
usuario_148,107,Programacion,0
usuario_148,109,Programacion,0
usuario_148,301,SistemasDigitales,0
usuario_148,209,RedesNeuronales,1
usuario_148,205,RedesNeuronales,1
usuario_148,202,RedesNeuronales,1
usuario_148,108,Programacion,1
usuario_148,207,RedesNeuronales,1
usuario_148,203,RedesNeuronales,1
usuario_148,204,RedesNeuronales,1
usuario_148,305,SistemasDigitales,1
usuario_148,202,RedesNeuronales,1
usuario_148,309,SistemasDigitales,1
usuario_148,103,Programacion,0
usuario_148,102,Programacion,1
usuario_148,201,RedesNeuronales,1
usuario_148,104,Programacion,1
usuario_148,106,Programacion,1
usuario_148,109,Programacion,1
usuario_148,306,SistemasDigitales,1
usuario_148,202,RedesNeuronales,1
usuario_148,107,Programacion,1
usuario_148,110,Programacion,1
usuario_148,309,SistemasDigitales,0
usuario_148,307,SistemasDigitales,0
usuario_148,309,SistemasDigitales,1
usuario_148,110,Programacion,1
usuario_148,305,SistemasDigitales,0
usuario_148,104,Programacion,0
usuario_148,210,RedesNeuronales,1
usuario_149,105,Programacion,0
usuario_149,208,RedesNeuronales,0
usuario_149,101,Programacion,1
usuario_149,109,Programacion,0
usuario_149,105,Programacion,0
usuario_149,209,RedesNeuronales,0
usuario_149,304,SistemasDigitales,0
usuario_149,203,RedesNeuronales,0
usuario_149,308,SistemasDigitales,0
usuario_149,109,Programacion,0
usuario_149,305,SistemasDigitales,0
usuario_149,103,Programacion,1
usuario_149,103,Programacion,0
usuario_149,308,SistemasDigitales,1
usuario_149,306,SistemasDigitales,1
usuario_149,101,Programacion,0
usuario_149,306,SistemasDigitales,0
usuario_149,304,SistemasDigitales,0
usuario_149,110,Programacion,1
usuario_149,201,RedesNeuronales,0
usuario_149,210,RedesNeuronales,0
usuario_149,203,RedesNeuronales,0
usuario_149,101,Programacion,0
usuario_149,106,Programacion,0
usuario_149,206,RedesNeuronales,0
usuario_149,105,Programacion,0
usuario_149,210,RedesNeuronales,0
usuario_149,109,Programacion,0
usuario_149,208,RedesNeuronales,0
usuario_149,207,RedesNeuronales,1
usuario_149,308,SistemasDigitales,0
usuario_149,201,RedesNeuronales,0
usuario_149,101,Programacion,0
usuario_149,109,Programacion,0
usuario_149,108,Programacion,0
usuario_149,207,RedesNeuronales,0
usuario_149,209,RedesNeuronales,0
usuario_149,308,SistemasDigitales,1
usuario_149,309,SistemasDigitales,0
usuario_149,205,RedesNeuronales,0
usuario_150,308,SistemasDigitales,1
usuario_150,109,Programacion,1
usuario_150,303,SistemasDigitales,1
usuario_150,204,RedesNeuronales,1
usuario_150,108,Programacion,1
usuario_150,304,SistemasDigitales,0
usuario_150,108,Programacion,1
usuario_150,109,Programacion,1
usuario_150,309,SistemasDigitales,1
usuario_150,302,SistemasDigitales,1
usuario_150,101,Programacion,0
usuario_150,207,RedesNeuronales,0
usuario_150,205,RedesNeuronales,0
usuario_150,308,SistemasDigitales,1
usuario_150,210,RedesNeuronales,1
usuario_150,110,Programacion,1
usuario_150,303,SistemasDigitales,0
usuario_150,204,RedesNeuronales,1
usuario_150,304,SistemasDigitales,1
usuario_150,205,RedesNeuronales,1
usuario_150,104,Programacion,1
usuario_150,303,SistemasDigitales,1
usuario_150,206,RedesNeuronales,0
usuario_150,307,SistemasDigitales,1
usuario_150,201,RedesNeuronales,0
usuario_150,204,RedesNeuronales,1
usuario_150,101,Programacion,1
usuario_150,204,RedesNeuronales,0
usuario_150,303,SistemasDigitales,0
usuario_150,201,RedesNeuronales,0
usuario_150,206,RedesNeuronales,1
usuario_150,206,RedesNeuronales,0
usuario_150,303,SistemasDigitales,1
usuario_150,202,RedesNeuronales,0
usuario_150,301,SistemasDigitales,0
usuario_150,106,Programacion,1
usuario_150,104,Programacion,1
usuario_150,108,Programacion,1
usuario_150,103,Programacion,1
usuario_150,208,RedesNeuronales,0
usuario_151,201,RedesNeuronales,0
usuario_151,305,SistemasDigitales,0
usuario_151,202,RedesNeuronales,0
usuario_151,305,SistemasDigitales,1
usuario_151,310,SistemasDigitales,0
usuario_151,207,RedesNeuronales,1
usuario_151,108,Programacion,1
usuario_151,310,SistemasDigitales,1
usuario_151,310,SistemasDigitales,0
usuario_151,104,Programacion,0
usuario_151,310,SistemasDigitales,1
usuario_151,304,SistemasDigitales,1
usuario_151,202,RedesNeuronales,0
usuario_151,103,Programacion,1
usuario_151,304,SistemasDigitales,0
usuario_151,110,Programacion,0
usuario_151,107,Programacion,1
usuario_151,105,Programacion,1
usuario_151,102,Programacion,1
usuario_151,208,RedesNeuronales,1
usuario_151,309,SistemasDigitales,1
usuario_151,303,SistemasDigitales,0
usuario_151,203,RedesNeuronales,1
usuario_151,102,Programacion,1
usuario_151,102,Programacion,1
usuario_151,207,RedesNeuronales,1
usuario_151,206,RedesNeuronales,0
usuario_151,101,Programacion,1
usuario_151,207,RedesNeuronales,1
usuario_151,108,Programacion,1
usuario_151,302,SistemasDigitales,0
usuario_151,206,RedesNeuronales,0
usuario_151,306,SistemasDigitales,1
usuario_151,108,Programacion,1
usuario_151,209,RedesNeuronales,0
usuario_151,110,Programacion,1
usuario_151,308,SistemasDigitales,0
usuario_151,110,Programacion,1
usuario_151,203,RedesNeuronales,0
usuario_151,104,Programacion,1
usuario_152,203,RedesNeuronales,0
usuario_152,107,Programacion,0
usuario_152,301,SistemasDigitales,0
usuario_152,305,SistemasDigitales,0
usuario_152,307,SistemasDigitales,0
usuario_152,105,Programacion,0
usuario_152,303,SistemasDigitales,1
usuario_152,105,Programacion,0
usuario_152,202,RedesNeuronales,0
usuario_152,207,RedesNeuronales,1
usuario_152,105,Programacion,0
usuario_152,104,Programacion,0
usuario_152,201,RedesNeuronales,0
usuario_152,306,SistemasDigitales,0
usuario_152,201,RedesNeuronales,0
usuario_152,106,Programacion,0
usuario_152,105,Programacion,0
usuario_152,308,SistemasDigitales,0
usuario_152,309,SistemasDigitales,0
usuario_152,304,SistemasDigitales,0
usuario_152,207,RedesNeuronales,1
usuario_152,207,RedesNeuronales,1
usuario_152,310,SistemasDigitales,0
usuario_152,204,RedesNeuronales,0
usuario_152,103,Programacion,0
usuario_152,104,Programacion,1
usuario_152,204,RedesNeuronales,0
usuario_152,109,Programacion,1
usuario_152,305,SistemasDigitales,0
usuario_152,109,Programacion,0
usuario_152,101,Programacion,0
usuario_152,305,SistemasDigitales,0
usuario_152,101,Programacion,0
usuario_152,301,SistemasDigitales,0
usuario_152,203,RedesNeuronales,0
usuario_152,103,Programacion,0
usuario_152,101,Programacion,0
usuario_152,108,Programacion,1
usuario_152,302,SistemasDigitales,0
usuario_152,207,RedesNeuronales,0
usuario_153,310,SistemasDigitales,0
usuario_153,102,Programacion,1
usuario_153,207,RedesNeuronales,0
usuario_153,106,Programacion,1
usuario_153,301,SistemasDigitales,0
usuario_153,102,Programacion,0
usuario_153,204,RedesNeuronales,0
usuario_153,108,Programacion,0
usuario_153,307,SistemasDigitales,0
usuario_153,307,SistemasDigitales,0
usuario_153,107,Programacion,1
usuario_153,202,RedesNeuronales,0
usuario_153,301,SistemasDigitales,0
usuario_153,305,SistemasDigitales,0
usuario_153,108,Programacion,0
usuario_153,310,SistemasDigitales,0
usuario_153,109,Programacion,1
usuario_153,309,SistemasDigitales,0
usuario_153,202,RedesNeuronales,0
usuario_153,102,Programacion,0
usuario_153,206,RedesNeuronales,0
usuario_153,202,RedesNeuronales,0
usuario_153,105,Programacion,0
usuario_153,308,SistemasDigitales,1
usuario_153,105,Programacion,0
usuario_153,102,Programacion,0
usuario_153,207,RedesNeuronales,0
usuario_153,203,RedesNeuronales,1
usuario_153,110,Programacion,1
usuario_153,308,SistemasDigitales,1
usuario_153,104,Programacion,0
usuario_153,106,Programacion,0
usuario_153,307,SistemasDigitales,0
usuario_153,301,SistemasDigitales,0
usuario_153,107,Programacion,0
usuario_153,104,Programacion,0
usuario_153,210,RedesNeuronales,0
usuario_153,104,Programacion,1
usuario_153,105,Programacion,1
usuario_153,207,RedesNeuronales,0
usuario_154,205,RedesNeuronales,1
usuario_154,309,SistemasDigitales,0
usuario_154,210,RedesNeuronales,1
usuario_154,308,SistemasDigitales,1
usuario_154,205,RedesNeuronales,1
usuario_154,110,Programacion,1
usuario_154,108,Programacion,1
usuario_154,307,SistemasDigitales,0
usuario_154,109,Programacion,1
usuario_154,103,Programacion,1
usuario_154,208,RedesNeuronales,1
usuario_154,209,RedesNeuronales,1
usuario_154,305,SistemasDigitales,1
usuario_154,207,RedesNeuronales,1
usuario_154,306,SistemasDigitales,0
usuario_154,209,RedesNeuronales,1
usuario_154,303,SistemasDigitales,1
usuario_154,206,RedesNeuronales,0
usuario_154,306,SistemasDigitales,0
usuario_154,301,SistemasDigitales,0
usuario_154,203,RedesNeuronales,1
usuario_154,301,SistemasDigitales,0
usuario_154,304,SistemasDigitales,0
usuario_154,201,RedesNeuronales,1
usuario_154,104,Programacion,1
usuario_154,107,Programacion,1
usuario_154,206,RedesNeuronales,1
usuario_154,102,Programacion,0
usuario_154,304,SistemasDigitales,0
usuario_154,205,RedesNeuronales,1
usuario_154,208,RedesNeuronales,1
usuario_154,108,Programacion,1
usuario_154,103,Programacion,1
usuario_154,205,RedesNeuronales,1
usuario_154,102,Programacion,1
usuario_154,110,Programacion,1
usuario_154,306,SistemasDigitales,1
usuario_154,110,Programacion,0
usuario_154,102,Programacion,0
usuario_154,210,RedesNeuronales,0
usuario_155,207,RedesNeuronales,0
usuario_155,309,SistemasDigitales,0
usuario_155,302,SistemasDigitales,0
usuario_155,106,Programacion,0
usuario_155,302,SistemasDigitales,0
usuario_155,303,SistemasDigitales,0
usuario_155,308,SistemasDigitales,1
usuario_155,210,RedesNeuronales,0
usuario_155,105,Programacion,0
usuario_155,104,Programacion,1
usuario_155,206,RedesNeuronales,1
usuario_155,203,RedesNeuronales,0
usuario_155,101,Programacion,0
usuario_155,209,RedesNeuronales,0
usuario_155,104,Programacion,1
usuario_155,306,SistemasDigitales,0
usuario_155,103,Programacion,1
usuario_155,108,Programacion,1
usuario_155,301,SistemasDigitales,0
usuario_155,301,SistemasDigitales,1
usuario_155,201,RedesNeuronales,0
usuario_155,109,Programacion,1
usuario_155,307,SistemasDigitales,0
usuario_155,201,RedesNeuronales,1
usuario_155,109,Programacion,0
usuario_155,301,SistemasDigitales,1
usuario_155,203,RedesNeuronales,0
usuario_155,206,RedesNeuronales,0
usuario_155,308,SistemasDigitales,1
usuario_155,203,RedesNeuronales,0
usuario_155,206,RedesNeuronales,0
usuario_155,305,SistemasDigitales,1
usuario_155,202,RedesNeuronales,0
usuario_155,102,Programacion,1
usuario_155,106,Programacion,1
usuario_155,110,Programacion,1
usuario_155,203,RedesNeuronales,0
usuario_155,105,Programacion,1
usuario_155,310,SistemasDigitales,1
usuario_155,107,Programacion,1
usuario_156,105,Programacion,1
usuario_156,204,RedesNeuronales,1
usuario_156,302,SistemasDigitales,0
usuario_156,103,Programacion,1
usuario_156,210,RedesNeuronales,1
usuario_156,309,SistemasDigitales,0
usuario_156,109,Programacion,1
usuario_156,203,RedesNeuronales,1
usuario_156,106,Programacion,1
usuario_156,202,RedesNeuronales,1
usuario_156,208,RedesNeuronales,1
usuario_156,303,SistemasDigitales,0
usuario_156,101,Programacion,0
usuario_156,206,RedesNeuronales,1
usuario_156,306,SistemasDigitales,1
usuario_156,102,Programacion,1
usuario_156,204,RedesNeuronales,1
usuario_156,202,RedesNeuronales,1
usuario_156,105,Programacion,1
usuario_156,210,RedesNeuronales,1
usuario_156,308,SistemasDigitales,1
usuario_156,107,Programacion,1
usuario_156,303,SistemasDigitales,0
usuario_156,205,RedesNeuronales,1
usuario_156,301,SistemasDigitales,0
usuario_156,310,SistemasDigitales,1
usuario_156,206,RedesNeuronales,1
usuario_156,201,RedesNeuronales,1
usuario_156,104,Programacion,1
usuario_156,107,Programacion,1
usuario_156,310,SistemasDigitales,1
usuario_156,209,RedesNeuronales,1
usuario_156,204,RedesNeuronales,1
usuario_156,310,SistemasDigitales,1
usuario_156,106,Programacion,1
usuario_156,301,SistemasDigitales,0
usuario_156,210,RedesNeuronales,1
usuario_156,301,SistemasDigitales,0
usuario_156,304,SistemasDigitales,1
usuario_156,208,RedesNeuronales,1
usuario_157,105,Programacion,1
usuario_157,208,RedesNeuronales,0
usuario_157,301,SistemasDigitales,1
usuario_157,204,RedesNeuronales,1
usuario_157,104,Programacion,0
usuario_157,210,RedesNeuronales,1
usuario_157,101,Programacion,1
usuario_157,105,Programacion,1
usuario_157,204,RedesNeuronales,0
usuario_157,201,RedesNeuronales,1
usuario_157,105,Programacion,1
usuario_157,106,Programacion,0
usuario_157,302,SistemasDigitales,1
usuario_157,308,SistemasDigitales,1
usuario_157,110,Programacion,0
usuario_157,306,SistemasDigitales,0
usuario_157,202,RedesNeuronales,0
usuario_157,106,Programacion,0
usuario_157,303,SistemasDigitales,1
usuario_157,108,Programacion,1
usuario_157,308,SistemasDigitales,0
usuario_157,209,RedesNeuronales,1
usuario_157,307,SistemasDigitales,1
usuario_157,310,SistemasDigitales,1
usuario_157,105,Programacion,1
usuario_157,110,Programacion,1
usuario_157,110,Programacion,0
usuario_157,107,Programacion,0
usuario_157,105,Programacion,1
usuario_157,108,Programacion,0
usuario_157,307,SistemasDigitales,1
usuario_157,207,RedesNeuronales,1
usuario_157,303,SistemasDigitales,1
usuario_157,103,Programacion,0
usuario_157,109,Programacion,1
usuario_157,301,SistemasDigitales,1
usuario_157,104,Programacion,1
usuario_157,303,SistemasDigitales,1
usuario_157,104,Programacion,1
usuario_157,301,SistemasDigitales,1
usuario_158,208,RedesNeuronales,1
usuario_158,101,Programacion,1
usuario_158,207,RedesNeuronales,1
usuario_158,310,SistemasDigitales,0
usuario_158,106,Programacion,0
usuario_158,206,RedesNeuronales,1
usuario_158,206,RedesNeuronales,0
usuario_158,110,Programacion,0
usuario_158,303,SistemasDigitales,1
usuario_158,110,Programacion,1
usuario_158,105,Programacion,0
usuario_158,203,RedesNeuronales,1
usuario_158,103,Programacion,1
usuario_158,303,SistemasDigitales,1
usuario_158,307,SistemasDigitales,1
usuario_158,307,SistemasDigitales,1
usuario_158,110,Programacion,0
usuario_158,210,RedesNeuronales,1
usuario_158,110,Programacion,1
usuario_158,210,RedesNeuronales,1
usuario_158,106,Programacion,1
usuario_158,207,RedesNeuronales,1
usuario_158,209,RedesNeuronales,1
usuario_158,205,RedesNeuronales,1
usuario_158,209,RedesNeuronales,1
usuario_158,109,Programacion,1
usuario_158,303,SistemasDigitales,1
usuario_158,202,RedesNeuronales,1
usuario_158,210,RedesNeuronales,1
usuario_158,209,RedesNeuronales,1
usuario_158,204,RedesNeuronales,0
usuario_158,101,Programacion,1
usuario_158,106,Programacion,1
usuario_158,208,RedesNeuronales,1
usuario_158,204,RedesNeuronales,1
usuario_158,202,RedesNeuronales,0
usuario_158,110,Programacion,1
usuario_158,208,RedesNeuronales,1
usuario_158,103,Programacion,1
usuario_158,207,RedesNeuronales,0
usuario_159,201,RedesNeuronales,1
usuario_159,310,SistemasDigitales,0
usuario_159,201,RedesNeuronales,1
usuario_159,107,Programacion,0
usuario_159,301,SistemasDigitales,0
usuario_159,107,Programacion,0
usuario_159,208,RedesNeuronales,1
usuario_159,109,Programacion,0
usuario_159,301,SistemasDigitales,0
usuario_159,301,SistemasDigitales,0
usuario_159,202,RedesNeuronales,1
usuario_159,305,SistemasDigitales,1
usuario_159,104,Programacion,0
usuario_159,103,Programacion,0
usuario_159,103,Programacion,1
usuario_159,308,SistemasDigitales,1
usuario_159,306,SistemasDigitales,1
usuario_159,203,RedesNeuronales,1
usuario_159,310,SistemasDigitales,1
usuario_159,207,RedesNeuronales,1
usuario_159,306,SistemasDigitales,1
usuario_159,308,SistemasDigitales,0
usuario_159,202,RedesNeuronales,1
usuario_159,201,RedesNeuronales,0
usuario_159,202,RedesNeuronales,1
usuario_159,106,Programacion,1
usuario_159,205,RedesNeuronales,1
usuario_159,302,SistemasDigitales,1
usuario_159,203,RedesNeuronales,0
usuario_159,201,RedesNeuronales,1
usuario_159,303,SistemasDigitales,0
usuario_159,203,RedesNeuronales,1
usuario_159,204,RedesNeuronales,1
usuario_159,109,Programacion,0
usuario_159,108,Programacion,0
usuario_159,310,SistemasDigitales,1
usuario_159,308,SistemasDigitales,0
usuario_159,104,Programacion,0
usuario_159,204,RedesNeuronales,1
usuario_159,210,RedesNeuronales,0
usuario_160,107,Programacion,1
usuario_160,101,Programacion,1
usuario_160,204,RedesNeuronales,0
usuario_160,101,Programacion,0
usuario_160,308,SistemasDigitales,0
usuario_160,308,SistemasDigitales,0
usuario_160,204,RedesNeuronales,0
usuario_160,207,RedesNeuronales,0
usuario_160,301,SistemasDigitales,0
usuario_160,103,Programacion,1
usuario_160,303,SistemasDigitales,0
usuario_160,107,Programacion,1
usuario_160,207,RedesNeuronales,0
usuario_160,106,Programacion,0
usuario_160,304,SistemasDigitales,0
usuario_160,104,Programacion,1
usuario_160,309,SistemasDigitales,1
usuario_160,306,SistemasDigitales,0
usuario_160,304,SistemasDigitales,0
usuario_160,209,RedesNeuronales,0
usuario_160,105,Programacion,0
usuario_160,205,RedesNeuronales,0
usuario_160,103,Programacion,0
usuario_160,108,Programacion,0
usuario_160,201,RedesNeuronales,0
usuario_160,104,Programacion,0
usuario_160,205,RedesNeuronales,1
usuario_160,103,Programacion,1
usuario_160,203,RedesNeuronales,0
usuario_160,207,RedesNeuronales,0
usuario_160,205,RedesNeuronales,0
usuario_160,102,Programacion,0
usuario_160,205,RedesNeuronales,0
usuario_160,110,Programacion,0
usuario_160,206,RedesNeuronales,0
usuario_160,304,SistemasDigitales,0
usuario_160,304,SistemasDigitales,0
usuario_160,104,Programacion,0
usuario_160,310,SistemasDigitales,0
usuario_160,202,RedesNeuronales,0
usuario_161,309,SistemasDigitales,1
usuario_161,306,SistemasDigitales,1
usuario_161,301,SistemasDigitales,0
usuario_161,302,SistemasDigitales,1
usuario_161,203,RedesNeuronales,1
usuario_161,303,SistemasDigitales,0
usuario_161,110,Programacion,0
usuario_161,105,Programacion,1
usuario_161,207,RedesNeuronales,1
usuario_161,108,Programacion,1
usuario_161,302,SistemasDigitales,0
usuario_161,105,Programacion,0
usuario_161,205,RedesNeuronales,1
usuario_161,205,RedesNeuronales,0
usuario_161,302,SistemasDigitales,1
usuario_161,210,RedesNeuronales,0
usuario_161,302,SistemasDigitales,1
usuario_161,110,Programacion,0
usuario_161,203,RedesNeuronales,1
usuario_161,208,RedesNeuronales,1
usuario_161,305,SistemasDigitales,1
usuario_161,101,Programacion,1
usuario_161,308,SistemasDigitales,0
usuario_161,109,Programacion,1
usuario_161,201,RedesNeuronales,1
usuario_161,105,Programacion,0
usuario_161,310,SistemasDigitales,0
usuario_161,110,Programacion,1
usuario_161,203,RedesNeuronales,1
usuario_161,207,RedesNeuronales,1
usuario_161,108,Programacion,1
usuario_161,102,Programacion,1
usuario_161,107,Programacion,0
usuario_161,304,SistemasDigitales,0
usuario_161,206,RedesNeuronales,1
usuario_161,207,RedesNeuronales,1
usuario_161,204,RedesNeuronales,1
usuario_161,310,SistemasDigitales,0
usuario_161,101,Programacion,1
usuario_161,102,Programacion,1
usuario_162,210,RedesNeuronales,0
usuario_162,110,Programacion,1
usuario_162,202,RedesNeuronales,0
usuario_162,206,RedesNeuronales,0
usuario_162,205,RedesNeuronales,1
usuario_162,203,RedesNeuronales,0
usuario_162,102,Programacion,0
usuario_162,110,Programacion,0
usuario_162,201,RedesNeuronales,0
usuario_162,110,Programacion,0
usuario_162,107,Programacion,0
usuario_162,107,Programacion,1
usuario_162,110,Programacion,0
usuario_162,110,Programacion,0
usuario_162,305,SistemasDigitales,0
usuario_162,101,Programacion,1
usuario_162,206,RedesNeuronales,0
usuario_162,310,SistemasDigitales,0
usuario_162,110,Programacion,0
usuario_162,202,RedesNeuronales,0
usuario_162,207,RedesNeuronales,0
usuario_162,307,SistemasDigitales,0
usuario_162,309,SistemasDigitales,0
usuario_162,105,Programacion,0
usuario_162,304,SistemasDigitales,1
usuario_162,104,Programacion,0
usuario_162,202,RedesNeuronales,0
usuario_162,106,Programacion,1
usuario_162,108,Programacion,1
usuario_162,210,RedesNeuronales,0
usuario_162,105,Programacion,0
usuario_162,303,SistemasDigitales,0
usuario_162,203,RedesNeuronales,0
usuario_162,110,Programacion,0
usuario_162,209,RedesNeuronales,0
usuario_162,110,Programacion,0
usuario_162,104,Programacion,0
usuario_162,307,SistemasDigitales,0
usuario_162,304,SistemasDigitales,0
usuario_162,208,RedesNeuronales,0
usuario_163,207,RedesNeuronales,0
usuario_163,204,RedesNeuronales,0
usuario_163,109,Programacion,0
usuario_163,105,Programacion,0
usuario_163,203,RedesNeuronales,0
usuario_163,203,RedesNeuronales,0
usuario_163,302,SistemasDigitales,1
usuario_163,205,RedesNeuronales,0
usuario_163,201,RedesNeuronales,0
usuario_163,303,SistemasDigitales,1
usuario_163,201,RedesNeuronales,0
usuario_163,304,SistemasDigitales,0
usuario_163,109,Programacion,1
usuario_163,102,Programacion,0
usuario_163,109,Programacion,0
usuario_163,103,Programacion,0
usuario_163,110,Programacion,0
usuario_163,203,RedesNeuronales,0
usuario_163,107,Programacion,0
usuario_163,306,SistemasDigitales,0
usuario_163,206,RedesNeuronales,1
usuario_163,105,Programacion,0
usuario_163,205,RedesNeuronales,0
usuario_163,103,Programacion,0
usuario_163,110,Programacion,1
usuario_163,203,RedesNeuronales,0
usuario_163,304,SistemasDigitales,0
usuario_163,107,Programacion,1
usuario_163,106,Programacion,0
usuario_163,203,RedesNeuronales,0
usuario_163,207,RedesNeuronales,1
usuario_163,208,RedesNeuronales,0
usuario_163,305,SistemasDigitales,0
usuario_163,301,SistemasDigitales,1
usuario_163,203,RedesNeuronales,0
usuario_163,102,Programacion,0
usuario_163,207,RedesNeuronales,0
usuario_163,205,RedesNeuronales,0
usuario_163,307,SistemasDigitales,0
usuario_163,202,RedesNeuronales,1
usuario_164,205,RedesNeuronales,1
usuario_164,104,Programacion,0
usuario_164,102,Programacion,1
usuario_164,302,SistemasDigitales,0
usuario_164,203,RedesNeuronales,1
usuario_164,309,SistemasDigitales,0
usuario_164,109,Programacion,1
usuario_164,305,SistemasDigitales,1
usuario_164,103,Programacion,1
usuario_164,101,Programacion,0
usuario_164,106,Programacion,1
usuario_164,102,Programacion,1
usuario_164,105,Programacion,1
usuario_164,202,RedesNeuronales,0
usuario_164,201,RedesNeuronales,1
usuario_164,107,Programacion,1
usuario_164,106,Programacion,1
usuario_164,104,Programacion,0
usuario_164,301,SistemasDigitales,0
usuario_164,202,RedesNeuronales,1
usuario_164,208,RedesNeuronales,1
usuario_164,302,SistemasDigitales,0
usuario_164,307,SistemasDigitales,0
usuario_164,302,SistemasDigitales,0
usuario_164,201,RedesNeuronales,1
usuario_164,105,Programacion,1
usuario_164,307,SistemasDigitales,1
usuario_164,301,SistemasDigitales,0
usuario_164,304,SistemasDigitales,1
usuario_164,305,SistemasDigitales,1
usuario_164,107,Programacion,1
usuario_164,109,Programacion,1
usuario_164,209,RedesNeuronales,1
usuario_164,202,RedesNeuronales,1
usuario_164,302,SistemasDigitales,0
usuario_164,210,RedesNeuronales,1
usuario_164,203,RedesNeuronales,1
usuario_164,210,RedesNeuronales,1
usuario_164,308,SistemasDigitales,1
usuario_164,208,RedesNeuronales,1
usuario_165,106,Programacion,1
usuario_165,310,SistemasDigitales,0
usuario_165,109,Programacion,1
usuario_165,206,RedesNeuronales,0
usuario_165,202,RedesNeuronales,1
usuario_165,109,Programacion,1
usuario_165,301,SistemasDigitales,1
usuario_165,204,RedesNeuronales,0
usuario_165,207,RedesNeuronales,0
usuario_165,104,Programacion,1
usuario_165,106,Programacion,0
usuario_165,201,RedesNeuronales,0
usuario_165,310,SistemasDigitales,1
usuario_165,301,SistemasDigitales,1
usuario_165,208,RedesNeuronales,1
usuario_165,104,Programacion,1
usuario_165,207,RedesNeuronales,0
usuario_165,305,SistemasDigitales,1
usuario_165,307,SistemasDigitales,1
usuario_165,304,SistemasDigitales,1
usuario_165,205,RedesNeuronales,0
usuario_165,305,SistemasDigitales,1
usuario_165,110,Programacion,1
usuario_165,308,SistemasDigitales,0
usuario_165,308,SistemasDigitales,0
usuario_165,309,SistemasDigitales,0
usuario_165,105,Programacion,1
usuario_165,307,SistemasDigitales,0
usuario_165,209,RedesNeuronales,1
usuario_165,201,RedesNeuronales,1
usuario_165,310,SistemasDigitales,1
usuario_165,109,Programacion,1
usuario_165,209,RedesNeuronales,1
usuario_165,309,SistemasDigitales,1
usuario_165,110,Programacion,1
usuario_165,206,RedesNeuronales,0
usuario_165,209,RedesNeuronales,0
usuario_165,107,Programacion,1
usuario_165,204,RedesNeuronales,0
usuario_165,102,Programacion,1
usuario_166,207,RedesNeuronales,1
usuario_166,209,RedesNeuronales,1
usuario_166,203,RedesNeuronales,0
usuario_166,202,RedesNeuronales,1
usuario_166,208,RedesNeuronales,0
usuario_166,304,SistemasDigitales,1
usuario_166,103,Programacion,1
usuario_166,201,RedesNeuronales,1
usuario_166,108,Programacion,1
usuario_166,103,Programacion,0
usuario_166,208,RedesNeuronales,1
usuario_166,306,SistemasDigitales,0
usuario_166,201,RedesNeuronales,1
usuario_166,203,RedesNeuronales,0
usuario_166,301,SistemasDigitales,0
usuario_166,303,SistemasDigitales,1
usuario_166,307,SistemasDigitales,1
usuario_166,108,Programacion,1
usuario_166,306,SistemasDigitales,0
usuario_166,209,RedesNeuronales,1
usuario_166,209,RedesNeuronales,0
usuario_166,202,RedesNeuronales,1
usuario_166,105,Programacion,1
usuario_166,205,RedesNeuronales,0
usuario_166,207,RedesNeuronales,1
usuario_166,106,Programacion,1
usuario_166,209,RedesNeuronales,1
usuario_166,106,Programacion,1
usuario_166,201,RedesNeuronales,0
usuario_166,209,RedesNeuronales,1
usuario_166,204,RedesNeuronales,1
usuario_166,102,Programacion,1
usuario_166,306,SistemasDigitales,1
usuario_166,307,SistemasDigitales,0
usuario_166,103,Programacion,0
usuario_166,207,RedesNeuronales,1
usuario_166,108,Programacion,1
usuario_166,302,SistemasDigitales,0
usuario_166,101,Programacion,1
usuario_166,306,SistemasDigitales,0
usuario_167,105,Programacion,0
usuario_167,307,SistemasDigitales,0
usuario_167,201,RedesNeuronales,1
usuario_167,306,SistemasDigitales,0
usuario_167,104,Programacion,0
usuario_167,204,RedesNeuronales,1
usuario_167,309,SistemasDigitales,0
